Freq.	V(out)
3.09029543251356e+003	(-2.76052102169638e+001dB,-1.56463334073478e+002°)
3.16227766016835e+003	(-2.79889100198215e+001dB,-1.56985427914918e+002°)
3.23593656929625e+003	(-2.83733148544428e+001dB,-1.57496593151223e+002°)
3.31131121482588e+003	(-2.87583954120068e+001dB,-1.57997019614520e+002°)
3.38844156139199e+003	(-2.91441235012901e+001dB,-1.58486896461724e+002°)
3.46736850452528e+003	(-2.95304720147089e+001dB,-1.58966411981220e+002°)
3.54813389233572e+003	(-2.99174148945540e+001dB,-1.59435753414557e+002°)
3.63078054770097e+003	(-3.03049270996202e+001dB,-1.59895106791460e+002°)
3.71535229097168e+003	(-3.06929845722031e+001dB,-1.60344656779841e+002°)
3.80189396320557e+003	(-3.10815642056501e+001dB,-1.60784586547765e+002°)
3.89045144994276e+003	(-3.14706438123719e+001dB,-1.61215077637787e+002°)
3.98107170553493e+003	(-3.18602020924627e+001dB,-1.61636309853117e+002°)
4.07380277804108e+003	(-3.22502186029285e+001dB,-1.62048461154269e+002°)
4.16869383470331e+003	(-3.26406737275833e+001dB,-1.62451707566304e+002°)
4.26579518801588e+003	(-3.30315486475815e+001dB,-1.62846223095722e+002°)
4.36515832240161e+003	(-3.34228253126855e+001dB,-1.63232179656191e+002°)
4.46683592150958e+003	(-3.38144864132219e+001dB,-1.63609747003108e+002°)
4.57088189614870e+003	(-3.42065153527725e+001dB,-1.63979092676124e+002°)
4.67735141287193e+003	(-3.45988962216152e+001dB,-1.64340381948943e+002°)
4.78630092322633e+003	(-3.49916137708696e+001dB,-1.64693777786295e+002°)
4.89778819368441e+003	(-3.53846533874483e+001dB,-1.65039440807688e+002°)
5.01187233627267e+003	(-3.57780010696819e+001dB,-1.65377529256889e+002°)
5.12861383991359e+003	(-3.61716434037391e+001dB,-1.65708198977244e+002°)
5.24807460249767e+003	(-3.65655675407559e+001dB,-1.66031603392202e+002°)
5.37031796370247e+003	(-3.69597611747055e+001dB,-1.66347893491085e+002°)
5.49540873857618e+003	(-3.73542125209819e+001dB,-1.66657217818952e+002°)
5.62341325190343e+003	(-3.77489102957136e+001dB,-1.66959722471163e+002°)
5.75439937337150e+003	(-3.81438436957332e+001dB,-1.67255551091181e+002°)
5.88843655355582e+003	(-3.85390023792982e+001dB,-1.67544844872803e+002°)
6.02559586074351e+003	(-3.89343764474202e+001dB,-1.67827742564976e+002°)
6.16595001861475e+003	(-3.93299564259016e+001dB,-1.68104380480059e+002°)
6.30957344480186e+003	(-3.97257332479972e+001dB,-1.68374892504844e+002°)
6.45654229034648e+003	(-4.01216982376951e+001dB,-1.68639410113709e+002°)
6.60693448007588e+003	(-4.05178430936415e+001dB,-1.68898062385057e+002°)
6.76082975391974e+003	(-4.09141598736275e+001dB,-1.69150976018521e+002°)
6.91830970918928e+003	(-4.13106409796898e+001dB,-1.69398275355548e+002°)
7.07945784384129e+003	(-4.17072791437499e+001dB,-1.69640082400537e+002°)
7.24435960074981e+003	(-4.21040674138158e+001dB,-1.69876516844197e+002°)
7.41310241300908e+003	(-4.25009991407144e+001dB,-1.70107696088239e+002°)
7.58577575029174e+003	(-4.28980679653328e+001dB,-1.70333735271071e+002°)
7.76247116628682e+003	(-4.32952678063707e+001dB,-1.70554747294972e+002°)
7.94328234724272e+003	(-4.36925928485604e+001dB,-1.70770842853945e+002°)
8.12830516164089e+003	(-4.40900375313645e+001dB,-1.70982130462543e+002°)
8.31763771102661e+003	(-4.44875965381288e+001dB,-1.71188716485808e+002°)
8.51138038202366e+003	(-4.48852647856548e+001dB,-1.71390705169137e+002°)
8.70963589956070e+003	(-4.52830374142125e+001dB,-1.71588198669383e+002°)
8.91250938133734e+003	(-4.56809097779429e+001dB,-1.71781297086093e+002°)
9.12010839355898e+003	(-4.60788774356637e+001dB,-1.71970098493185e+002°)
9.33254300796979e+003	(-4.64769361420468e+001dB,-1.72154698971087e+002°)
9.54992586021424e+003	(-4.68750818391593e+001dB,-1.72335192638724e+002°)
9.77237220955798e+003	(-4.72733106483573e+001dB,-1.72511671686282e+002°)
9.99999999999987e+003	(-4.76716188625116e+001dB,-1.72684226407374e+002°)
1.02329299228074e+004	(-4.80700029385659e+001dB,-1.72852945232025e+002°)
1.04712854805089e+004	(-4.84684594903987e+001dB,-1.73017914758961e+002°)
1.07151930523759e+004	(-4.88669852819888e+001dB,-1.73179219788334e+002°)
1.09647819614317e+004	(-4.92655772208673e+001dB,-1.73336943354146e+002°)
1.12201845430195e+004	(-4.96642323518508e+001dB,-1.73491166756690e+002°)
1.14815362149687e+004	(-5.00629478510330e+001dB,-1.73641969594614e+002°)
1.17489755493951e+004	(-5.04617210200388e+001dB,-1.73789429797084e+002°)
1.20226443461740e+004	(-5.08605492805215e+001dB,-1.73933623655543e+002°)
1.23026877081237e+004	(-5.12594301688932e+001dB,-1.74074625855224e+002°)
1.25892541179415e+004	(-5.16583613312809e+001dB,-1.74212509506402e+002°)
1.28824955169312e+004	(-5.20573405187070e+001dB,-1.74347346175616e+002°)
1.31825673855639e+004	(-5.24563655824660e+001dB,-1.74479205916082e+002°)
1.34896288259164e+004	(-5.28554344697079e+001dB,-1.74608157298197e+002°)
1.38038426460287e+004	(-5.32545452192140e+001dB,-1.74734267439674e+002°)
1.41253754462274e+004	(-5.36536959573488e+001dB,-1.74857602034927e+002°)
1.44543977074591e+004	(-5.40528848941942e+001dB,-1.74978225384681e+002°)
1.47910838816819e+004	(-5.44521103198496e+001dB,-1.75096200424705e+002°)
1.51356124843619e+004	(-5.48513706008929e+001dB,-1.75211588754482e+002°)
1.54881661891246e+004	(-5.52506641769960e+001dB,-1.75324450665310e+002°)
1.58489319246109e+004	(-5.56499895576890e+001dB,-1.75434845168048e+002°)
1.62181009735891e+004	(-5.60493453192661e+001dB,-1.75542830020580e+002°)
1.65958690743754e+004	(-5.64487301018268e+001dB,-1.75648461754651e+002°)
1.69824365246172e+004	(-5.68481426064467e+001dB,-1.75751795702487e+002°)
1.73780082874935e+004	(-5.72475815924734e+001dB,-1.75852886022937e+002°)
1.77827941003890e+004	(-5.76470458749428e+001dB,-1.75951785727189e+002°)
1.81970085860996e+004	(-5.80465343221056e+001dB,-1.76048546704082e+002°)
1.86208713666284e+004	(-5.84460458530677e+001dB,-1.76143219745038e+002°)
1.90546071796322e+004	(-5.88455794355310e+001dB,-1.76235854568509e+002°)
1.94984459975802e+004	(-5.92451340836376e+001dB,-1.76326499844192e+002°)
1.99526231496885e+004	(-5.96447088559070e+001dB,-1.76415203216546e+002°)
2.04173794466950e+004	(-6.00443028532658e+001dB,-1.76502011328222e+002°)
2.08929613085401e+004	(-6.04439152171657e+001dB,-1.76586969842859e+002°)
2.13796208950220e+004	(-6.08435451277848e+001dB,-1.76670123467629e+002°)
2.18776162394952e+004	(-6.12431918023083e+001dB,-1.76751515975285e+002°)
2.23872113856831e+004	(-6.16428544932872e+001dB,-1.76831190225875e+002°)
2.29086765276774e+004	(-6.20425324870694e+001dB,-1.76909188188122e+002°)
2.34422881531989e+004	(-6.24422251023019e+001dB,-1.76985550960257e+002°)
2.39883291901946e+004	(-6.28419316884993e+001dB,-1.77060318790686e+002°)
2.45470891568500e+004	(-6.32416516246769e+001dB,-1.77133531098158e+002°)
2.51188643150954e+004	(-6.36413843180452e+001dB,-1.77205226491567e+002°)
2.57039578276883e+004	(-6.40411292027636e+001dB,-1.77275442789480e+002°)
2.63026799189534e+004	(-6.44408857387494e+001dB,-1.77344217039214e+002°)
2.69153480392688e+004	(-6.48406534105417e+001dB,-1.77411585535654e+002°)
2.75422870333813e+004	(-6.52404317262153e+001dB,-1.77477583839632e+002°)
2.81838293126441e+004	(-6.56402202163458e+001dB,-1.77542246796098e+002°)
2.88403150312656e+004	(-6.60400184330198e+001dB,-1.77605608551825e+002°)
2.95120922666634e+004	(-6.64398259488910e+001dB,-1.77667702572893e+002°)
3.01995172040197e+004	(-6.68396423562800e+001dB,-1.77728561661814e+002°)
3.09029543251354e+004	(-6.72394672663141e+001dB,-1.77788217974321e+002°)
3.16227766016833e+004	(-6.76393003081072e+001dB,-1.77846703035926e+002°)
3.23593656929623e+004	(-6.80391411279776e+001dB,-1.77904047758112e+002°)
3.31131121482586e+004	(-6.84389893887016e+001dB,-1.77960282454232e+002°)
3.38844156139197e+004	(-6.88388447688016e+001dB,-1.78015436855196e+002°)
3.46736850452526e+004	(-6.92387069618676e+001dB,-1.78069540124787e+002°)
3.54813389233570e+004	(-6.96385756759101e+001dB,-1.78122620874767e+002°)
3.63078054770096e+004	(-7.00384506327436e+001dB,-1.78174707179682e+002°)
3.71535229097167e+004	(-7.04383315673989e+001dB,-1.78225826591405e+002°)
3.80189396320555e+004	(-7.08382182275632e+001dB,-1.78276006153467e+002°)
3.89045144994275e+004	(-7.12381103730472e+001dB,-1.78325272415068e+002°)
3.98107170553491e+004	(-7.16380077752773e+001dB,-1.78373651444927e+002°)
4.07380277804107e+004	(-7.20379102168123e+001dB,-1.78421168844790e+002°)
4.16869383470329e+004	(-7.24378174908841e+001dB,-1.78467849762845e+002°)
4.26579518801586e+004	(-7.28377294009605e+001dB,-1.78513718906773e+002°)
4.36515832240159e+004	(-7.32376457603292e+001dB,-1.78558800556676e+002°)
4.46683592150956e+004	(-7.36375663917034e+001dB,-1.78603118577737e+002°)
4.57088189614868e+004	(-7.40374911268466e+001dB,-1.78646696432726e+002°)
4.67735141287191e+004	(-7.44374198062166e+001dB,-1.78689557194233e+002°)
4.78630092322631e+004	(-7.48373522786284e+001dB,-1.78731723556771e+002°)
4.89778819368439e+004	(-7.52372884009337e+001dB,-1.78773217848661e+002°)
5.01187233627264e+004	(-7.56372280377188e+001dB,-1.78814062043708e+002°)
5.12861383991357e+004	(-7.60371710610172e+001dB,-1.78854277772759e+002°)
5.24807460249764e+004	(-7.64371173500395e+001dB,-1.78893886335027e+002°)
5.37031796370244e+004	(-7.68370667909171e+001dB,-1.78932908709271e+002°)
5.49540873857616e+004	(-7.72370192764618e+001dB,-1.78971365564829e+002°)
5.62341325190340e+004	(-7.76369747059384e+001dB,-1.79009277272468e+002°)
5.75439937337148e+004	(-7.80369329848517e+001dB,-1.79046663915087e+002°)
5.88843655355580e+004	(-7.84368940247464e+001dB,-1.79083545298285e+002°)
6.02559586074348e+004	(-7.88368577430199e+001dB,-1.79119940960782e+002°)
6.16595001861472e+004	(-7.92368240627472e+001dB,-1.79155870184687e+002°)
6.30957344480183e+004	(-7.96367929125181e+001dB,-1.79191352005669e+002°)
6.45654229034645e+004	(-8.00367642262862e+001dB,-1.79226405222951e+002°)
6.60693448007586e+004	(-8.04367379432286e+001dB,-1.79261048409254e+002°)
6.76082975391971e+004	(-8.08367140076175e+001dB,-1.79295299920545e+002°)
6.91830970918925e+004	(-8.12366923687021e+001dB,-1.79329177905727e+002°)
7.07945784384127e+004	(-8.16366729806009e+001dB,-1.79362700316213e+002°)
7.24435960074979e+004	(-8.20366558022047e+001dB,-1.79395884915367e+002°)
7.41310241300906e+004	(-8.24366407970897e+001dB,-1.79428749287899e+002°)
7.58577575029172e+004	(-8.28366279334398e+001dB,-1.79461310849121e+002°)
7.76247116628679e+004	(-8.32366171839798e+001dB,-1.79493586854143e+002°)
7.94328234724269e+004	(-8.36366085259176e+001dB,-1.79525594406980e+002°)
8.12830516164086e+004	(-8.40366019408954e+001dB,-1.79557350469561e+002°)
8.31763771102658e+004	(-8.44365974149513e+001dB,-1.79588871870699e+002°)
8.51138038202363e+004	(-8.48365949384898e+001dB,-1.79620175314956e+002°)
8.70963589956067e+004	(-8.52365945062609e+001dB,-1.79651277391473e+002°)
8.91250938133731e+004	(-8.56365961173497e+001dB,-1.79682194582720e+002°)
9.12010839355895e+004	(-8.60365997751740e+001dB,-1.79712943273194e+002°)
9.33254300796976e+004	(-8.64366054874918e+001dB,-1.79743539758072e+002°)
9.54992586021420e+004	(-8.68366132664175e+001dB,-1.79774000251803e+002°)
9.77237220955795e+004	(-8.72366231284479e+001dB,-1.79804340896681e+002°)
1.00000000000000e+005	(-8.76366350944973e+001dB,-1.79834577771344e+002°)
