Freq.	V(out)
6.91830970918933e+001	(-3.37569222467818e-001dB,-1.80488202119646e+001°)
7.07945784384134e+001	(-3.52875137480249e-001dB,-1.84505374887380e+001°)
7.24435960074986e+001	(-3.68847315380580e-001dB,-1.88603595344787e+001°)
7.41310241300914e+001	(-3.85512274601566e-001dB,-1.92783951455148e+001°)
7.58577575029180e+001	(-4.02897371044686e-001dB,-1.97047509832820e+001°)
7.76247116628688e+001	(-4.21030805456388e-001dB,-2.01395313004236e+001°)
7.94328234724277e+001	(-4.39941629014263e-001dB,-2.05828376550500e+001°)
8.12830516164095e+001	(-4.59659746943464e-001dB,-2.10347686133775e+001°)
8.31763771102667e+001	(-4.80215919977162e-001dB,-2.14954194410564e+001°)
8.51138038202372e+001	(-5.01641763469272e-001dB,-2.19648817836002e+001°)
8.70963589956076e+001	(-5.23969743963158e-001dB,-2.24432433364402e+001°)
8.91250938133741e+001	(-5.47233173016378e-001dB,-2.29305875052482e+001°)
9.12010839355905e+001	(-5.71466198079325e-001dB,-2.34269930572955e+001°)
9.33254300796986e+001	(-5.96703790225151e-001dB,-2.39325337647569e+001°)
9.54992586021431e+001	(-6.22981728529203e-001dB,-2.44472780410043e+001°)
9.77237220955805e+001	(-6.50336580899299e-001dB,-2.49712885710919e+001°)
9.99999999999995e+001	(-6.78805681163348e-001dB,-2.55046219377842e+001°)
1.02329299228075e+002	(-7.08427102228289e-001dB,-2.60473282446424e+001°)
1.04712854805089e+002	(-7.39239625134432e-001dB,-2.65994507378493e+001°)
1.07151930523760e+002	(-7.71282703842106e-001dB,-2.71610254286159e+001°)
1.09647819614318e+002	(-8.04596425603499e-001dB,-2.77320807181820e+001°)
1.12201845430196e+002	(-8.39221466791207e-001dB,-2.83126370275876e+001°)
1.14815362149688e+002	(-8.75199044077546e-001dB,-2.89027064345515e+001°)
1.17489755493952e+002	(-9.12570860883899e-001dB,-2.95022923199480e+001°)
1.20226443461741e+002	(-9.51379049048570e-001dB,-3.01113890265176e+001°)
1.23026877081237e+002	(-9.91666105693857e-001dB,-3.07299815325800e+001°)
1.25892541179416e+002	(-1.03347482530884e+000dB,-3.13580451436341e+001°)
1.28824955169313e+002	(-1.07684822710358e+000dB,-3.19955452048304e+001°)
1.31825673855640e+002	(-1.12182947773233e+000dB,-3.26424368373746e+001°)
1.34896288259165e+002	(-1.16846180952888e+000dB,-3.32986647019756e+001°)
1.38038426460288e+002	(-1.21678843444430e+000dB,-3.39641627924735e+001°)
1.41253754462275e+002	(-1.26685245392755e+000dB,-3.46388542627716e+001°)
1.44543977074592e+002	(-1.31869676504082e+000dB,-3.53226512901579e+001°)
1.47910838816820e+002	(-1.37236396315414e+000dB,-3.60154549780149e+001°)
1.51356124843620e+002	(-1.42789624161691e+000dB,-3.67171553008012e+001°)
1.54881661891247e+002	(-1.48533528885718e+000dB,-3.74276310940215e+001°)
1.58489319246110e+002	(-1.54472218341130e+000dB,-3.81467500917002e+001°)
1.62181009735892e+002	(-1.60609728743703e+000dB,-3.88743690136205e+001°)
1.65958690743755e+002	(-1.66950013931047e+000dB,-3.96103337043030e+001°)
1.69824365246173e+002	(-1.73496934595130e+000dB,-4.03544793253597e+001°)
1.73780082874936e+002	(-1.80254247556051e+000dB,-4.11066306024835e+001°)
1.77827941003891e+002	(-1.87225595148835e+000dB,-4.18666021279193e+001°)
1.81970085860997e+002	(-1.94414494797874e+000dB,-4.26341987188123e+001°)
1.86208713666286e+002	(-2.01824328855666e+000dB,-4.34092158313521e+001°)
1.90546071796323e+002	(-2.09458334783826e+000dB,-4.41914400301200e+001°)
1.94984459975803e+002	(-2.17319595754782e+000dB,-4.49806495115299e+001°)
1.99526231496887e+002	(-2.25411031752108e+000dB,-4.57766146797106e+001°)
2.04173794466952e+002	(-2.33735391246093e+000dB,-4.65790987726396e+001°)
2.08929613085403e+002	(-2.42295243518739e+000dB,-4.73878585357983e+001°)
2.13796208950222e+002	(-2.51092971709115e+000dB,-4.82026449400931e+001°)
2.18776162394954e+002	(-2.60130766645702e+000dB,-4.90232039402783e+001°)
2.23872113856832e+002	(-2.69410621527151e+000dB,-4.98492772696398e+001°)
2.29086765276776e+002	(-2.78934327506843e+000dB,-5.06806032662539e+001°)
2.34422881531991e+002	(-2.88703470229736e+000dB,-5.15169177257399e+001°)
2.39883291901947e+002	(-2.98719427362395e+000dB,-5.23579547750741e+001°)
2.45470891568501e+002	(-3.08983367148902e+000dB,-5.32034477617481e+001°)
2.51188643150956e+002	(-3.19496248016590e+000dB,-5.40531301523218e+001°)
2.57039578276885e+002	(-3.30258819246482e+000dB,-5.49067364342640e+001°)
2.63026799189536e+002	(-3.41271622713953e+000dB,-5.57640030148825e+001°)
2.69153480392690e+002	(-3.52534995695680e+000dB,-5.66246691111263e+001°)
2.75422870333815e+002	(-3.64049074729559e+000dB,-5.74884776240910e+001°)
2.81838293126443e+002	(-3.75813800505004e+000dB,-5.83551759921869e+001°)
2.88403150312659e+002	(-3.87828923752143e+000dB,-5.92245170171135e+001°)
2.95120922666637e+002	(-4.00094012089956e+000dB,-6.00962596570406e+001°)
3.01995172040200e+002	(-4.12608457785438e+000dB,-6.09701697817110e+001°)
3.09029543251357e+002	(-4.25371486368669e+000dB,-6.18460208845418e+001°)
3.16227766016836e+002	(-4.38382166042114e+000dB,-6.27235947472195e+001°)
3.23593656929626e+002	(-4.51639417816830e+000dB,-6.36026820527318e+001°)
3.31131121482589e+002	(-4.65142026303428e+000dB,-6.44830829432652e+001°)
3.38844156139200e+002	(-4.78888651081743e+000dB,-6.53646075199011e+001°)
3.46736850452529e+002	(-4.92877838570208e+000dB,-6.62470762815657e+001°)
3.54813389233573e+002	(-5.07108034313871e+000dB,-6.71303205012167e+001°)
3.63078054770099e+002	(-5.21577595608865e+000dB,-6.80141825377735e+001°)
3.71535229097170e+002	(-5.36284804380857e+000dB,-6.88985160828188e+001°)
3.80189396320558e+002	(-5.51227880235595e+000dB,-6.97831863415993e+001°)
3.89045144994278e+002	(-5.66404993600924e+000dB,-7.06680701483358e+001°)
3.98107170553494e+002	(-5.81814278881708e+000dB,-7.15530560163060e+001°)
4.07380277804110e+002	(-5.97453847551654e+000dB,-7.24380441235911e+001°)
4.16869383470332e+002	(-6.13321801109197e+000dB,-7.33229462357611e+001°)
4.26579518801589e+002	(-6.29416243828155e+000dB,-7.42076855671337e+001°)
4.36515832240163e+002	(-6.45735295237802e+000dB,-7.50921965825514e+001°)
4.46683592150960e+002	(-6.62277102271137e+000dB,-7.59764247419012e+001°)
4.57088189614872e+002	(-6.79039851024548e+000dB,-7.68603261898378e+001°)
4.67735141287195e+002	(-6.96021778076436e+000dB,-7.77438673933717e+001°)
4.78630092322635e+002	(-7.13221181316904e+000dB,-7.86270247301482e+001°)
4.89778819368443e+002	(-7.30636430244997e+000dB,-7.95097840303727e+001°)
5.01187233627268e+002	(-7.48265975694323e+000dB,-8.03921400754383e+001°)
5.12861383991361e+002	(-7.66108358952056e+000dB,-8.12740960563808e+001°)
5.24807460249769e+002	(-7.84162220240311e+000dB,-8.21556629953335e+001°)
5.37031796370249e+002	(-8.02426306532644e+000dB,-8.30368591331797e+001°)
5.49540873857620e+002	(-8.20899478681948e+000dB,-8.39177092866044e+001°)
5.62341325190345e+002	(-8.39580717839310e+000dB,-8.47982441777448e+001°)
5.75439937337152e+002	(-8.58469131146368e+000dB,-8.56784997396155e+001°)
5.88843655355584e+002	(-8.77563956686516e+000dB,-8.65585164004630e+001°)
6.02559586074353e+002	(-8.96864567682777e+000dB,-8.74383383501742e+001°)
6.16595001861477e+002	(-9.16370475932518e+000dB,-8.83180127918313e+001°)
6.30957344480188e+002	(-9.36081334471220e+000dB,-8.91975891814763e+001°)
6.45654229034650e+002	(-9.55996939459505e+000dB,-9.00771184591256e+001°)
6.60693448007591e+002	(-9.76117231289395e+000dB,-9.09566522740474e+001°)
6.76082975391976e+002	(-9.96442294907479e+000dB,-9.18362422073086e+001°)
6.91830970918931e+002	(-1.01697235935432e+001dB,-9.27159389945824e+001°)
7.07945784384132e+002	(-1.03770779652108e+001dB,-9.35957917522156e+001°)
7.24435960074984e+002	(-1.05864911912592e+001dB,-9.44758472095582e+001°)
7.41310241300911e+002	(-1.07979697791456e+001dB,-9.53561489505754e+001°)
7.58577575029177e+002	(-1.10115215809113e+001dB,-9.62367366677854e+001°)
7.76247116628685e+002	(-1.12271557498741e+001dB,-9.71176454315896e+001°)
7.94328234724275e+002	(-1.14448826898071e+001dB,-9.79989049780959e+001°)
8.12830516164092e+002	(-1.16647139967294e+001dB,-9.88805390185636e+001°)
8.31763771102664e+002	(-1.18866623934613e+001dB,-9.97625645736282e+001°)
8.51138038202369e+002	(-1.21107416571215e+001dB,-1.00644991335488e+002°)
8.70963589956073e+002	(-1.23369665397786e+001dB,-1.01527821061253e+002°)
8.91250938133738e+002	(-1.25653526824978e+001dB,-1.02411047000656e+002°)
9.12010839355902e+002	(-1.27959165230642e+001dB,-1.03294653361328e+002°)
9.33254300796983e+002	(-1.30286751976972e+001dB,-1.04178614814788e+002°)
9.54992586021428e+002	(-1.32636464371152e+001dB,-1.05062896046285e+002°)
9.77237220955802e+002	(-1.35008484573481e+001dB,-1.05947451351510e+002°)
9.99999999999991e+002	(-1.37402998457425e+001dB,-1.06832224283127e+002°)
1.02329299228075e+003	(-1.39820194426438e+001dB,-1.07717147349919e+002°)
1.04712854805089e+003	(-1.42260262192894e+001dB,-1.08602141771178e+002°)
1.07151930523760e+003	(-1.44723391524881e+001dB,-1.09487117288755e+002°)
1.09647819614318e+003	(-1.47209770967055e+001dB,-1.10371972038965e+002°)
1.12201845430195e+003	(-1.49719586542149e+001dB,-1.11256592486218e+002°)
1.14815362149687e+003	(-1.52253020440156e+001dB,-1.12140853419968e+002°)
1.17489755493952e+003	(-1.54810249702500e+001dB,-1.13024618016181e+002°)
1.20226443461740e+003	(-1.57391444908865e+001dB,-1.13907737964144e+002°)
1.23026877081237e+003	(-1.59996768874574e+001dB,-1.14790053658998e+002°)
1.25892541179416e+003	(-1.62626375366597e+001dB,-1.15671394459931e+002°)
1.28824955169312e+003	(-1.65280407846413e+001dB,-1.16551579013457e+002°)
1.31825673855640e+003	(-1.67958998247957e+001dB,-1.17430415640735e+002°)
1.34896288259164e+003	(-1.70662265798860e+001dB,-1.18307702787329e+002°)
1.38038426460287e+003	(-1.73390315893071e+001dB,-1.19183229533312e+002°)
1.41253754462274e+003	(-1.76143239022700e+001dB,-1.20056776161069e+002°)
1.44543977074591e+003	(-1.78921109776638e+001dB,-1.20928114777642e+002°)
1.47910838816819e+003	(-1.81723985913081e+001dB,-1.21797009987962e+002°)
1.51356124843619e+003	(-1.84551907512604e+001dB,-1.22663219614831e+002°)
1.54881661891247e+003	(-1.87404896217843e+001dB,-1.23526495461068e+002°)
1.58489319246110e+003	(-1.90282954565173e+001dB,-1.24386584108833e+002°)
1.62181009735891e+003	(-1.93186065413038e+001dB,-1.25243227750783e+002°)
1.65958690743754e+003	(-1.96114191470791e+001dB,-1.26096165047413e+002°)
1.69824365246173e+003	(-1.99067274931027e+001dB,-1.26945132004682e+002°)
1.73780082874936e+003	(-2.02045237207515e+001dB,-1.27789862865867e+002°)
1.77827941003891e+003	(-2.05047978779906e+001dB,-1.28630091011454e+002°)
1.81970085860997e+003	(-2.08075379145418e+001dB,-1.29465549860843e+002°)
1.86208713666285e+003	(-2.11127296876813e+001dB,-1.30295973769701e+002°)
1.90546071796323e+003	(-2.14203569784990e+001dB,-1.31121098916845e+002°)
1.94984459975803e+003	(-2.17304015183661e+001dB,-1.31940664174773e+002°)
1.99526231496886e+003	(-2.20428430252687e+001dB,-1.32754411958153e+002°)
2.04173794466951e+003	(-2.23576592495839e+001dB,-1.33562089044902e+002°)
2.08929613085402e+003	(-2.26748260288017e+001dB,-1.34363447364839e+002°)
2.13796208950221e+003	(-2.29943173506284e+001dB,-1.35158244751295e+002°)
2.18776162394953e+003	(-2.33161054238452e+001dB,-1.35946245651532e+002°)
2.23872113856832e+003	(-2.36401607562494e+001dB,-1.36727221792287e+002°)
2.29086765276775e+003	(-2.39664522389623e+001dB,-1.37500952797272e+002°)
2.34422881531990e+003	(-2.42949472363562e+001dB,-1.38267226754005e+002°)
2.39883291901947e+003	(-2.46256116808313e+001dB,-1.39025840727870e+002°)
2.45470891568501e+003	(-2.49584101716629e+001dB,-1.39776601221847e+002°)
2.51188643150955e+003	(-2.52933060771336e+001dB,-1.40519324580899e+002°)
2.57039578276884e+003	(-2.56302616391726e+001dB,-1.41253837340516e+002°)
2.63026799189535e+003	(-2.59692380797396e+001dB,-1.41979976519413e+002°)
2.69153480392689e+003	(-2.63101957082101e+001dB,-1.42697589856868e+002°)
2.75422870333814e+003	(-2.66530940290511e+001dB,-1.43406535995607e+002°)
2.81838293126442e+003	(-2.69978918491089e+001dB,-1.44106684611588e+002°)
2.88403150312658e+003	(-2.73445473838720e+001dB,-1.44797916492357e+002°)
2.95120922666635e+003	(-2.76930183621172e+001dB,-1.45480123566023e+002°)
3.01995172040198e+003	(-2.80432621283943e+001dB,-1.46153208883147e+002°)
